environment,image_id,plotNumber,genotype,score_A,score_B,human_score,comment_A,comment_B
Georgia2025,250108_LeafPhotoA_2025-10-01 10_01_28.247,250108,PI656028,,,,,
Georgia2025,250108_LeafPhotoA_2025-10-01 10_01_38.846,250108,PI656028,,,,,
Georgia2025,250109_LeafPhotoA_2025-10-01 10_02_21.482,250109,PI597960,,,,,
Georgia2025,250109_LeafPhotoA_2025-10-01 10_02_34.767,250109,PI597960,,,,,
Georgia2025,250109_LeafPhotoA_2025-10-01 10_02_45.151,250109,PI597960,,,,,
Georgia2025,250110_LeafPhotoA_2025-10-01 10_03_19.483,250110,PI576359,,,,,
Georgia2025,250110_LeafPhotoA_2025-10-01 10_03_31.505,250110,PI576359,,,,,
Georgia2025,250110_LeafPhotoA_2025-10-01 10_03_43.322,250110,PI576359,,,,,
Georgia2025,250111_LeafPhotoA_2025-10-01 10_04_18.813,250111,PI533910,,,,,
Georgia2025,250111_LeafPhotoA_2025-10-01 10_04_29.217,250111,PI533910,,,,,
Georgia2025,250111_LeafPhotoA_2025-10-01 10_04_41.379,250111,PI533910,,,,,
Georgia2025,250112_LeafPhotoA_2025-10-01 10_05_23.010,250112,PI533789,,,,,
Georgia2025,250112_LeafPhotoA_2025-10-01 10_05_32.331,250112,PI533789,3.0,3.5,3.25,,
Georgia2025,250112_LeafPhotoA_2025-10-01 10_05_42.009,250112,PI533789,,,,,
Georgia2025,250113_LeafPhotoA_2025-10-01 10_32_38.305,250113,PI533985,3.0,3.5,3.25,,
Georgia2025,250113_LeafPhotoA_2025-10-01 10_32_50.315,250113,PI533985,,,,,
Georgia2025,250113_LeafPhotoA_2025-10-01 10_33_00.453,250113,PI533985,2.0,2.5,2.25,,
Georgia2025,250114_LeafPhotoA_2025-10-01 10_31_20.482,250114,PI656064,,,,,
Georgia2025,250114_LeafPhotoA_2025-10-01 10_31_32.736,250114,PI656064,,,,,
Georgia2025,250114_LeafPhotoA_2025-10-01 10_31_47.548,250114,PI656064,,,,,
Georgia2025,250115_LeafPhotoA_2025-10-01 10_29_26.127,250115,PI656022,,,,,
Georgia2025,250115_LeafPhotoA_2025-10-01 10_30_13.976,250115,PI656022,,,,,
Georgia2025,250115_LeafPhotoA_2025-10-01 10_30_30.839,250115,PI656022,,,,,
Georgia2025,250116_LeafPhotoA_2025-10-01 10_20_09.965,250116,PI534115,,,,,
Georgia2025,250116_LeafPhotoA_2025-10-01 10_20_20.660,250116,PI534115,,,,,
Georgia2025,250116_LeafPhotoA_2025-10-01 10_20_31.895,250116,PI534115,,,,,
Georgia2025,250117_LeafPhotoA_2025-10-01 10_19_10.970,250117,PI655985,,,,,
Georgia2025,250117_LeafPhotoA_2025-10-01 10_19_21.742,250117,PI655985,3.5,3.5,3.5,,
Georgia2025,250117_LeafPhotoA_2025-10-01 10_19_33.425,250117,PI655985,,,,,
Georgia2025,250118_LeafPhotoA_2025-10-01 10_17_58.877,250118,PI561071,,,,,
Georgia2025,250118_LeafPhotoA_2025-10-01 10_18_15.453,250118,PI561071,,,,,
Georgia2025,250118_LeafPhotoA_2025-10-01 10_18_26.057,250118,PI561071,,,,,
Georgia2025,250120_LeafPhotoA_2025-10-01 10_16_23.406,250120,PI656078,,,,,
Georgia2025,250120_LeafPhotoA_2025-10-01 10_16_32.818,250120,PI656078,,,,,
Georgia2025,250120_LeafPhotoA_2025-10-01 10_16_44.412,250120,PI656078,,,,,
Georgia2025,250121_LeafPhotoA_2025-10-01 10_15_24.403,250121,PI656023,,,,,
Georgia2025,250121_LeafPhotoA_2025-10-01 10_15_33.907,250121,PI656023,,,,,
Georgia2025,250121_LeafPhotoA_2025-10-01 10_15_45.273,250121,PI656023,,,,,
Georgia2025,250122_LeafPhotoA_2025-10-01 10_14_08.402,250122,PI595714,2.0,2.5,2.25,,
Georgia2025,250122_LeafPhotoA_2025-10-01 10_14_19.013,250122,PI595714,,,,,
Georgia2025,250122_LeafPhotoA_2025-10-01 10_14_29.118,250122,PI595714,,,,,
Georgia2025,250123_LeafPhotoA_2025-10-01 10_13_13.718,250123,PI534114,,,,,
Georgia2025,250123_LeafPhotoA_2025-10-01 10_13_24.776,250123,PI534114,,,,,
Georgia2025,250123_LeafPhotoA_2025-10-01 10_13_36.715,250123,PI534114,,,,,
Georgia2025,250124_LeafPhotoA_2025-10-01 10_11_51.026,250124,PI276837,,,,,
Georgia2025,250124_LeafPhotoA_2025-10-01 10_12_14.941,250124,PI276837,,,,,
Georgia2025,250124_LeafPhotoA_2025-10-01 10_12_33.885,250124,PI276837,,,,,
Georgia2025,250125_LeafPhotoA_2025-10-01 10_10_54.551,250125,PI534070,,,,,
Georgia2025,250125_LeafPhotoA_2025-10-01 10_11_06.991,250125,PI534070,3.0,2.0,2.5,,
Georgia2025,250125_LeafPhotoA_2025-10-01 10_11_21.829,250125,PI534070,,,,,
Georgia2025,250126_LeafPhotoA_2025-10-01 10_09_41.285,250126,PI533776,,,,,
Georgia2025,250126_LeafPhotoA_2025-10-01 10_09_53.400,250126,PI533776,,,,,
Georgia2025,250126_LeafPhotoA_2025-10-01 10_10_03.328,250126,PI533776,2.5,3.5,3.0,,
Georgia2025,250127_LeafPhotoA_2025-10-01 10_08_05.791,250127,PI542406,,,,,
Georgia2025,250127_LeafPhotoA_2025-10-01 10_08_28.897,250127,PI542406,,,,,
Georgia2025,250127_LeafPhotoA_2025-10-01 10_08_40.074,250127,PI542406,,,,,
Georgia2025,250128_LeafPhotoA_2025-10-01 10_07_05.617,250128,PI533822,,,,,
Georgia2025,250128_LeafPhotoA_2025-10-01 10_07_17.000,250128,PI533822,,,,,
Georgia2025,250128_LeafPhotoA_2025-10-01 10_07_30.164,250128,PI533822,,,,,
Georgia2025,250129_LeafPhotoA_2025-10-01 10_36_51.871,250129,PI656095,3.0,3.0,3.0,,
Georgia2025,250129_LeafPhotoA_2025-10-01 10_37_12.100,250129,PI656095,,,,,
Georgia2025,250129_LeafPhotoA_2025-10-01 10_37_21.865,250129,PI656095,,,,,
Georgia2025,250130_LeafPhotoA_2025-10-01 10_37_47.674,250130,PI534157,,,,,
Georgia2025,250130_LeafPhotoA_2025-10-01 10_38_09.846,250130,PI534157,,,,,
Georgia2025,250130_LeafPhotoA_2025-10-01 10_38_27.146,250130,PI534157,,,,,
Georgia2025,250131_LeafPhotoA_2025-10-01 10_39_00.917,250131,PI655986,,,,,
Georgia2025,250131_LeafPhotoA_2025-10-01 10_39_20.669,250131,PI655986,,,,,
Georgia2025,250131_LeafPhotoA_2025-10-01 10_39_31.054,250131,PI655986,,,,,
Georgia2025,250132_LeafPhotoA_2025-10-01 10_40_18.850,250132,PI656089,,,,,
Georgia2025,250132_LeafPhotoA_2025-10-01 10_40_35.862,250132,PI656089,,,,,
Georgia2025,250132_LeafPhotoA_2025-10-01 10_40_45.803,250132,PI656089,,,,,
Georgia2025,250133_LeafPhotoA_2025-10-01 10_41_19.757,250133,PI656092,,,,,
Georgia2025,250133_LeafPhotoA_2025-10-01 10_41_29.919,250133,PI656092,,,,,
Georgia2025,250133_LeafPhotoA_2025-10-01 10_41_38.793,250133,PI656092,,,,,
Georgia2025,250134_LeafPhotoA_2025-10-01 10_42_13.037,250134,PI656048,,,,,
Georgia2025,250134_LeafPhotoA_2025-10-01 10_42_24.668,250134,PI656048,,,,,
Georgia2025,250134_LeafPhotoA_2025-10-01 10_42_42.100,250134,PI656048,,,,,
Georgia2025,250135_LeafPhotoA_2025-10-01 10_43_25.808,250135,PI597982,,,,,
Georgia2025,250135_LeafPhotoA_2025-10-01 10_43_35.994,250135,PI597982,,,,,
Georgia2025,250135_LeafPhotoA_2025-10-01 10_43_48.081,250135,PI597982,,,,,
Georgia2025,250136_LeafPhotoA_2025-10-01 10_44_20.534,250136,PI534112,,,,,
Georgia2025,250136_LeafPhotoA_2025-10-01 10_44_31.138,250136,PI534112,,,,,
Georgia2025,250136_LeafPhotoA_2025-10-01 10_44_42.378,250136,PI534112,,,,,
Georgia2025,250137_LeafPhotoA_2025-10-01 10_45_10.816,250137,PI656115,,,,,
Georgia2025,250137_LeafPhotoA_2025-10-01 10_45_22.298,250137,PI656115,,,,,
Georgia2025,250137_LeafPhotoA_2025-10-01 10_45_30.491,250137,PI656115,,,,,
Georgia2025,250138_LeafPhotoA_2025-10-01 10_46_04.099,250138,PI656019,,,,,
Georgia2025,250138_LeafPhotoA_2025-10-01 10_46_15.487,250138,PI656019,,,,,
Georgia2025,250138_LeafPhotoA_2025-10-01 10_46_32.383,250138,PI656019,,,,,
Georgia2025,250139_LeafPhotoA_2025-10-01 10_46_52.595,250139,PI656024,,,,,
Georgia2025,250139_LeafPhotoA_2025-10-01 10_47_11.410,250139,PI656024,2.5,1.5,2.0,,
Georgia2025,250139_LeafPhotoA_2025-10-01 10_47_27.607,250139,PI656024,,,,,
Georgia2025,250140_LeafPhotoA_2025-10-01 10_47_58.236,250140,PI655973,3.5,4.0,3.75,,
Georgia2025,250140_LeafPhotoA_2025-10-01 10_48_09.278,250140,PI655973,,,,,
Georgia2025,250140_LeafPhotoA_2025-10-01 10_48_21.543,250140,PI655973,3.0,4.0,3.5,,
Georgia2025,250141_LeafPhotoA_2025-10-01 10_48_52.540,250141,PI534028,,,,,
Georgia2025,250141_LeafPhotoA_2025-10-01 10_49_04.107,250141,PI534028,,,,,
Georgia2025,250141_LeafPhotoA_2025-10-01 10_49_20.141,250141,PI534028,,,,,
Georgia2025,250141_LeafPhotoA_2025-10-01 10_49_34.358,250141,PI534028,,,,,
Georgia2025,250142_LeafPhotoA_2025-10-01 10_50_59.088,250142,PI601816,,,,,
Georgia2025,250142_LeafPhotoA_2025-10-01 10_51_07.630,250142,PI601816,,,,,
Georgia2025,250142_LeafPhotoA_2025-10-01 10_51_16.394,250142,PI601816,,,,,
Georgia2025,250143_LeafPhotoA_2025-10-01 10_51_42.756,250143,PI656014,,,,,
Georgia2025,250143_LeafPhotoA_2025-10-01 10_51_52.322,250143,PI656014,,,,,
Georgia2025,250143_LeafPhotoA_2025-10-01 10_52_00.835,250143,PI656014,,,,,
Georgia2025,250144_LeafPhotoA_2025-10-01 10_52_33.500,250144,PI597949,,,,,
Georgia2025,250144_LeafPhotoA_2025-10-01 10_52_42.996,250144,PI597949,,,,,
Georgia2025,250144_LeafPhotoA_2025-10-01 10_52_50.929,250144,PI597949,,,,,
Georgia2025,250145_LeafPhotoA_2025-10-01 13_29_27.932,250145,PI655970,,,,,
Georgia2025,250145_LeafPhotoA_2025-10-01 13_30_15.191,250145,PI655970,,,,,
Georgia2025,250145_LeafPhotoA_2025-10-01 13_30_32.969,250145,PI655970,,,,,
Georgia2025,250146_LeafPhotoA_2025-10-01 13_31_38.546,250146,PI533954,,,,,
Georgia2025,250146_LeafPhotoA_2025-10-01 13_31_58.269,250146,PI533954,,,,,
Georgia2025,250146_LeafPhotoA_2025-10-01 13_32_09.989,250146,PI533954,,,,,
Georgia2025,250147_LeafPhotoA_2025-10-01 13_33_34.746,250147,PI534145,,,,,
Georgia2025,250147_LeafPhotoA_2025-10-01 13_33_56.110,250147,PI534145,,,,,
Georgia2025,250147_LeafPhotoA_2025-10-01 13_34_08.094,250147,PI534145,,,,,
Georgia2025,250148_LeafPhotoA_2025-10-01 13_35_06.473,250148,PI533903,,,,,
Georgia2025,250148_LeafPhotoA_2025-10-01 13_35_23.200,250148,PI533903,,,,,
Georgia2025,250148_LeafPhotoA_2025-10-01 13_35_34.061,250148,PI533903,,,,,
Georgia2025,250149_LeafPhotoA_2025-10-01 13_36_33.698,250149,PI595744,3.0,3.0,3.0,,
Georgia2025,250149_LeafPhotoA_2025-10-01 13_36_48.123,250149,PI595744,,,,,
Georgia2025,250149_LeafPhotoA_2025-10-01 13_37_03.950,250149,PI595744,,,,,
Georgia2025,250150_LeafPhotoA_2025-10-01 13_38_09.727,250150,PI656114,,,,,
Georgia2025,250150_LeafPhotoA_2025-10-01 13_38_22.404,250150,PI656114,,,,,
Georgia2025,250150_LeafPhotoA_2025-10-01 13_38_38.076,250150,PI656114,,,,,
Georgia2025,250151_LeafPhotoA_2025-10-01 13_39_23.550,250151,PI651492,,,,,
Georgia2025,250151_LeafPhotoA_2025-10-01 13_39_36.637,250151,PI651492,,,,,
Georgia2025,250151_LeafPhotoA_2025-10-01 13_39_51.038,250151,PI651492,,,,,
Georgia2025,250151_LeafPhotoA_2025-10-01 13_40_20.213,250151,PI651492,,,,,
Georgia2025,250152_LeafPhotoA_2025-10-01 13_41_25.247,250152,PI655984,,,,,
Georgia2025,250152_LeafPhotoA_2025-10-01 13_42_14.066,250152,PI655984,,,,,
Georgia2025,250152_LeafPhotoA_2025-10-01 13_42_50.775,250152,PI655984,,,,,
Georgia2025,250153_LeafPhotoA_2025-10-01 13_43_44.853,250153,PI659753,,,,,
Georgia2025,250153_LeafPhotoA_2025-10-01 13_43_59.805,250153,PI659753,,,,,
Georgia2025,250153_LeafPhotoA_2025-10-01 13_44_12.086,250153,PI659753,,,,,
Georgia2025,250154_LeafPhotoA_2025-10-01 13_44_52.740,250154,PI533902,,,,,
Georgia2025,250154_LeafPhotoA_2025-10-01 13_45_06.736,250154,PI533902,,,,,
Georgia2025,250154_LeafPhotoA_2025-10-01 13_45_20.123,250154,PI533902,3.0,3.5,3.25,,
Georgia2025,250155_LeafPhotoA_2025-10-01 13_45_54.578,250155,PI548797,,,,,
Georgia2025,250155_LeafPhotoA_2025-10-01 13_46_15.608,250155,PI548797,,,,,
Georgia2025,250155_LeafPhotoA_2025-10-01 13_46_34.818,250155,PI548797,,,,,
Georgia2025,250156_LeafPhotoA_2025-10-01 13_47_07.269,250156,PI656041,,,,,
Georgia2025,250156_LeafPhotoA_2025-10-01 13_47_25.666,250156,PI656041,,,,,
Georgia2025,250156_LeafPhotoA_2025-10-01 13_47_43.090,250156,PI656041,,,,,
Georgia2025,250157_LeafPhotoA_2025-10-01 13_48_35.087,250157,PI533964,,,,,
Georgia2025,250157_LeafPhotoA_2025-10-01 13_48_51.894,250157,PI533964,,,,,
Georgia2025,250157_LeafPhotoA_2025-10-01 13_49_04.214,250157,PI533964,,,,,
Georgia2025,250158_LeafPhotoA_2025-10-01 13_50_04.623,250158,PI576339,,,,,
Georgia2025,250158_LeafPhotoA_2025-10-01 13_50_19.407,250158,PI576339,,,,,
Georgia2025,250158_LeafPhotoA_2025-10-01 13_50_35.627,250158,PI576339,,,,,
Georgia2025,250159_LeafPhotoA_2025-10-01 13_51_26.763,250159,PI533833,,,,,
Georgia2025,250159_LeafPhotoA_2025-10-01 13_51_39.061,250159,PI533833,3.0,3.5,3.25,,
Georgia2025,250159_LeafPhotoA_2025-10-01 13_51_51.141,250159,PI533833,,,,,
Georgia2025,250160_LeafPhotoA_2025-10-01 13_52_18.084,250160,PI656017,,,,,
Georgia2025,250160_LeafPhotoA_2025-10-01 13_52_38.325,250160,PI656017,,,,,
Georgia2025,250160_LeafPhotoA_2025-10-01 13_52_59.366,250160,PI656017,,,,,
Georgia2025,250161_LeafPhotoA_2025-10-01 09_30_41.182,250161,PI533911,,,,,
Georgia2025,250161_LeafPhotoA_2025-10-01 09_30_57.801,250161,PI533911,,,,,
Georgia2025,250161_LeafPhotoA_2025-10-01 09_31_20.398,250161,PI533911,,,,,
Georgia2025,250162_LeafPhotoA_2025-10-01 09_31_51.255,250162,PI597980,,,,,
Georgia2025,250162_LeafPhotoA_2025-10-01 09_32_12.940,250162,PI597980,,,,,
Georgia2025,250162_LeafPhotoA_2025-10-01 09_32_34.415,250162,PI597980,,,,,
Georgia2025,250163_LeafPhotoA_2025-10-01 09_33_04.992,250163,PI576426,,,,,
Georgia2025,250163_LeafPhotoA_2025-10-01 09_33_29.396,250163,PI576426,,,,,
Georgia2025,250163_LeafPhotoA_2025-10-01 09_34_05.872,250163,PI576426,,,,,
Georgia2025,250164_LeafPhotoA_2025-10-01 09_34_36.486,250164,PI576386,,,,,
Georgia2025,250164_LeafPhotoA_2025-10-01 09_34_47.824,250164,PI576386,,,,,
Georgia2025,250164_LeafPhotoA_2025-10-01 09_35_22.574,250164,PI576386,,,,,
Georgia2025,250165_LeafPhotoA_2025-10-01 09_35_52.865,250165,PI533863,,,,,
Georgia2025,250165_LeafPhotoA_2025-10-01 09_36_18.890,250165,PI533863,,,,,
Georgia2025,250165_LeafPhotoA_2025-10-01 09_36_46.717,250165,PI533863,,,,,
Georgia2025,250166_LeafPhotoA_2025-10-01 09_37_09.501,250166,PI656012,,,,,
Georgia2025,250166_LeafPhotoA_2025-10-01 09_37_32.774,250166,PI656012,,,,,
Georgia2025,250166_LeafPhotoA_2025-10-01 09_37_57.691,250166,PI656012,2.5,3.5,3.0,,
Georgia2025,250167_LeafPhotoA_2025-10-01 09_38_24.960,250167,PI533940,,,,,
Georgia2025,250167_LeafPhotoA_2025-10-01 09_38_52.296,250167,PI533940,,,,,
Georgia2025,250167_LeafPhotoA_2025-10-01 09_39_56.606,250167,PI533940,,,,,
Georgia2025,250168_LeafPhotoA_2025-10-01 09_40_30.862,250168,PI534105,,,,,
Georgia2025,250168_LeafPhotoA_2025-10-01 09_40_58.726,250168,PI534105,,,,,
Georgia2025,250168_LeafPhotoA_2025-10-01 09_41_16.759,250168,PI534105,,,,,
Georgia2025,250169_LeafPhotoA_2025-10-01 09_41_37.035,250169,PI656008,,,,,
Georgia2025,250169_LeafPhotoA_2025-10-01 09_41_53.800,250169,PI656008,,,,,
Georgia2025,250169_LeafPhotoA_2025-10-01 09_42_16.057,250169,PI656008,,,,,
Georgia2025,250170_LeafPhotoA_2025-10-01 09_42_45.936,250170,PI655989,,,,,
Georgia2025,250170_LeafPhotoA_2025-10-01 09_43_36.809,250170,PI655989,,,,,
Georgia2025,250170_LeafPhotoA_2025-10-01 09_43_50.748,250170,PI655989,,,,,
Georgia2025,250171_LeafPhotoA_2025-10-01 09_44_17.483,250171,PI656121,,,,,
Georgia2025,250171_LeafPhotoA_2025-10-01 09_44_36.513,250171,PI656121,,,,,
Georgia2025,250171_LeafPhotoA_2025-10-01 09_44_54.086,250171,PI656121,,,,,
Georgia2025,250172_LeafPhotoA_2025-10-01 09_45_24.444,250172,PI533852,,,,,
Georgia2025,250172_LeafPhotoA_2025-10-01 09_45_54.403,250172,PI533852,,,,,
Georgia2025,250172_LeafPhotoA_2025-10-01 09_46_10.812,250172,PI533852,,,,,
Georgia2025,250173_LeafPhotoA_2025-10-01 09_46_51.308,250173,PI597957,,,,,
Georgia2025,250173_LeafPhotoA_2025-10-01 09_47_12.052,250173,PI597957,,,,,
Georgia2025,250173_LeafPhotoA_2025-10-01 09_47_35.337,250173,PI597957,,,,,
Georgia2025,250174_LeafPhotoA_2025-10-01 09_48_12.338,250174,PI656033,,,,,
Georgia2025,250174_LeafPhotoA_2025-10-01 09_48_38.622,250174,PI656033,,,,,
Georgia2025,250174_LeafPhotoA_2025-10-01 09_49_05.825,250174,PI656033,,,,,
Georgia2025,250175_LeafPhotoA_2025-10-01 09_49_29.305,250175,PI595745,3.0,3.5,3.25,,
Georgia2025,250175_LeafPhotoA_2025-10-01 09_49_43.959,250175,PI595745,,,,,
Georgia2025,250175_LeafPhotoA_2025-10-01 09_50_01.122,250175,PI595745,,,,,
Georgia2025,250176_LeafPhotoA_2025-10-01 09_50_34.100,250176,PI655975,,,,,
Georgia2025,250176_LeafPhotoA_2025-10-01 09_50_52.127,250176,PI655975,,,,,
Georgia2025,250176_LeafPhotoA_2025-10-01 09_51_15.464,250176,PI655975,,,,,
Georgia2025,250177_LeafPhotoA_2025-10-01 10_11_08.393,250177,PI576375,,,,,
Georgia2025,250177_LeafPhotoA_2025-10-01 10_11_21.258,250177,PI576375,2.5,2.5,2.5,,
Georgia2025,250177_LeafPhotoA_2025-10-01 10_11_34.133,250177,PI576375,,,,,
Georgia2025,250178_LeafPhotoA_2025-10-01 10_10_14.156,250178,PI597966,,,,,
Georgia2025,250178_LeafPhotoA_2025-10-01 10_10_28.381,250178,PI597966,,,,,
Georgia2025,250178_LeafPhotoA_2025-10-01 10_10_44.299,250178,PI597966,,,,,
Georgia2025,250179_LeafPhotoA_2025-10-01 10_08_58.192,250179,PI533754,,,,,
Georgia2025,250179_LeafPhotoA_2025-10-01 10_09_10.718,250179,PI533754,,,,,
Georgia2025,250179_LeafPhotoA_2025-10-01 10_09_32.734,250179,PI533754,,,,,
Georgia2025,250180_LeafPhotoA_2025-10-01 10_07_28.155,250180,PI533937,,,,,
Georgia2025,250180_LeafPhotoA_2025-10-01 10_07_44.952,250180,PI533937,,,,,
Georgia2025,250180_LeafPhotoA_2025-10-01 10_08_01.555,250180,PI533937,,,,,
Georgia2025,250181_LeafPhotoA_2025-10-01 10_06_11.274,250181,PI533919,,,,,
Georgia2025,250181_LeafPhotoA_2025-10-01 10_06_24.615,250181,PI533919,,,,,
Georgia2025,250181_LeafPhotoA_2025-10-01 10_06_49.073,250181,PI533919,,,,,
Georgia2025,250182_LeafPhotoA_2025-10-01 10_05_08.924,250182,PI561472,,,,,
Georgia2025,250182_LeafPhotoA_2025-10-01 10_05_24.656,250182,PI561472,,,,,
Georgia2025,250182_LeafPhotoA_2025-10-01 10_05_40.838,250182,PI561472,,,,,
Georgia2025,250183_LeafPhotoA_2025-10-01 10_03_56.303,250183,PI533921,,,,,
Georgia2025,250183_LeafPhotoA_2025-10-01 10_04_16.220,250183,PI533921,,,,,
Georgia2025,250183_LeafPhotoA_2025-10-01 10_04_32.658,250183,PI533921,,,,,
Georgia2025,250184_LeafPhotoA_2025-10-01 10_02_33.400,250184,PI534138,2.5,3.5,3.0,,
Georgia2025,250184_LeafPhotoA_2025-10-01 10_03_00.026,250184,PI534138,,,,,
Georgia2025,250184_LeafPhotoA_2025-10-01 10_03_27.283,250184,PI534138,,,,,
Georgia2025,250185_LeafPhotoA_2025-10-01 10_01_24.636,250185,PI533913,,,,,
Georgia2025,250185_LeafPhotoA_2025-10-01 10_01_46.630,250185,PI533913,,,,,
Georgia2025,250185_LeafPhotoA_2025-10-01 10_02_04.028,250185,PI533913,,,,,
Georgia2025,250186_LeafPhotoA_2025-10-01 10_00_21.405,250186,PI534053,,,,,
Georgia2025,250186_LeafPhotoA_2025-10-01 10_00_40.356,250186,PI534053,,,,,
Georgia2025,250186_LeafPhotoA_2025-10-01 10_00_55.735,250186,PI534053,3.5,4.0,3.75,,
Georgia2025,250187_LeafPhotoA_2025-10-01 09_59_21.799,250187,PI656010,,,,,
Georgia2025,250187_LeafPhotoA_2025-10-01 09_59_36.907,250187,PI656010,,,,,
Georgia2025,250187_LeafPhotoA_2025-10-01 09_59_56.706,250187,PI656010,,,,,
Georgia2025,250188_LeafPhotoA_2025-10-01 09_58_11.514,250188,PI597958,,,,,
Georgia2025,250188_LeafPhotoA_2025-10-01 09_58_34.858,250188,PI597958,,,,,
Georgia2025,250188_LeafPhotoA_2025-10-01 09_58_48.478,250188,PI597958,,,,,
Georgia2025,250189_LeafPhotoA_2025-10-01 09_56_55.195,250189,PI561072,,,,,
Georgia2025,250189_LeafPhotoA_2025-10-01 09_57_14.064,250189,PI561072,,,,,
Georgia2025,250189_LeafPhotoA_2025-10-01 09_57_38.474,250189,PI561072,,,,,
Georgia2025,250190_LeafPhotoA_2025-10-01 09_55_52.315,250190,PI576437,,,,,
Georgia2025,250190_LeafPhotoA_2025-10-01 09_56_14.592,250190,PI576437,,,,,
Georgia2025,250190_LeafPhotoA_2025-10-01 09_56_29.780,250190,PI576437,,,,,
Georgia2025,250191_LeafPhotoA_2025-10-01 09_54_47.005,250191,PI564163,,,,,
Georgia2025,250191_LeafPhotoA_2025-10-01 09_55_04.298,250191,PI564163,4.0,3.0,3.5,,
Georgia2025,250191_LeafPhotoA_2025-10-01 09_55_24.211,250191,PI564163,3.0,4.0,3.5,,
Georgia2025,250192_LeafPhotoA_2025-10-01 09_53_41.539,250192,PI534108,,,,,
Georgia2025,250192_LeafPhotoA_2025-10-01 09_53_59.715,250192,PI534108,,,,,
Georgia2025,250192_LeafPhotoA_2025-10-01 09_54_16.022,250192,PI534108,,,,,
Georgia2025,250193_LeafPhotoA_2025-10-01 10_21_39.549,250193,PI642791,,,,,
Georgia2025,250193_LeafPhotoA_2025-10-01 10_21_56.665,250193,PI642791,,,,,
Georgia2025,250193_LeafPhotoA_2025-10-01 10_22_14.659,250193,PI642791,,,,,
Georgia2025,250194_LeafPhotoA_2025-10-01 10_22_45.230,250194,PI533810,,,,,
Georgia2025,250194_LeafPhotoA_2025-10-01 10_23_02.910,250194,PI533810,3.0,3.5,3.25,,
Georgia2025,250194_LeafPhotoA_2025-10-01 10_23_30.737,250194,PI533810,,,,,
Georgia2025,250195_LeafPhotoA_2025-10-01 10_24_10.507,250195,PI595720,,,,,
Georgia2025,250195_LeafPhotoA_2025-10-01 10_24_27.794,250195,PI595720,,,,,
Georgia2025,250195_LeafPhotoA_2025-10-01 10_24_42.700,250195,PI595720,,,,,
Georgia2025,250196_LeafPhotoA_2025-10-01 10_25_05.842,250196,PI595740,,,,,
Georgia2025,250196_LeafPhotoA_2025-10-01 10_25_21.917,250196,PI595740,,,,,
Georgia2025,250196_LeafPhotoA_2025-10-01 10_25_43.341,250196,PI595740,,,,,
Georgia2025,250197_LeafPhotoA_2025-10-01 10_26_18.913,250197,PI533996,,,,,
Georgia2025,250197_LeafPhotoA_2025-10-01 10_26_34.484,250197,PI533996,,,,,
Georgia2025,250197_LeafPhotoA_2025-10-01 10_26_54.589,250197,PI533996,,,,,
Georgia2025,250198_LeafPhotoA_2025-10-01 10_27_21.608,250198,PI655971,,,,,
Georgia2025,250198_LeafPhotoA_2025-10-01 10_27_34.369,250198,PI655971,,,,,
Georgia2025,250198_LeafPhotoA_2025-10-01 10_27_58.905,250198,PI655971,,,,,
Georgia2025,250199_LeafPhotoA_2025-10-01 10_29_00.397,250199,PI656100,,,,,
Georgia2025,250199_LeafPhotoA_2025-10-01 10_29_15.936,250199,PI656100,,,,,
Georgia2025,250199_LeafPhotoA_2025-10-01 10_29_28.984,250199,PI656100,,,,,
Georgia2025,250200_LeafPhotoA_2025-10-01 10_29_51.727,250200,PI655977,3.0,4.0,3.5,,
Georgia2025,250200_LeafPhotoA_2025-10-01 10_30_05.027,250200,PI655977,,,,,
Georgia2025,250200_LeafPhotoA_2025-10-01 10_30_18.524,250200,PI655977,,,,,
Georgia2025,250201_LeafPhotoA_2025-10-01 10_30_53.183,250201,PI597946,,,,,
Georgia2025,250201_LeafPhotoA_2025-10-01 10_31_13.775,250201,PI597946,,,,,
Georgia2025,250201_LeafPhotoA_2025-10-01 10_31_33.604,250201,PI597946,,,,,
Georgia2025,250202_LeafPhotoA_2025-10-01 10_32_28.801,250202,PI655993,,,,,
Georgia2025,250202_LeafPhotoA_2025-10-01 10_32_44.584,250202,PI655993,,,,,
Georgia2025,250202_LeafPhotoA_2025-10-01 10_33_00.005,250202,PI655993,,,,,
Georgia2025,250203_LeafPhotoA_2025-10-01 10_33_21.049,250203,PI598069,,,,,
Georgia2025,250203_LeafPhotoA_2025-10-01 10_33_31.112,250203,PI598069,,,,,
Georgia2025,250203_LeafPhotoA_2025-10-01 10_33_52.804,250203,PI598069,,,,,
Georgia2025,250204_LeafPhotoA_2025-10-01 10_34_18.875,250204,PI655978,,,,,
Georgia2025,250204_LeafPhotoA_2025-10-01 10_34_34.382,250204,PI655978,,,,,
Georgia2025,250204_LeafPhotoA_2025-10-01 10_34_55.061,250204,PI655978,,,,,
Georgia2025,250205_LeafPhotoA_2025-10-01 10_35_24.660,250205,PI656036,,,,,
Georgia2025,250205_LeafPhotoA_2025-10-01 10_35_54.143,250205,PI656036,,,,,
Georgia2025,250205_LeafPhotoA_2025-10-01 10_36_11.200,250205,PI656036,,,,,
